[H][Si]([H])([H])[H]	0	16.269805	249 819 1652 1680
[H][Si]([H])([H])[H]	0	15.701714	249 819 1652 1680
[H][Si]([H])([H])[H]	0	15.462325	249 819 1652 1680
[H][Si]([H])([H])[H]	0	16.008317	249 819 1652 1680
[H][Si]([H])([H])[H]	0	15.669745	249 819 1652 1680
[H][Si]([H])([H])[H]	0	15.195474	249 819 1652 1680
[C-]#[S+]	0	15.753878	160 782 1100
[C-]#[S+]	0	15.037879	160 782 1100
[C-]#[S+]	0	16.644740	160 782 1100
[C-]#[S+]	0	14.645402	160 782 1100
[C-]#[S+]	0	14.769905	160 782 1100
[C-]#[S+]	0	14.700626	160 782 1100
[C-]#[S+]	0	15.186990	160 782 1100
[C-]#[S+]	0	15.230285	160 782 1100
[C-]#[S+]	0	14.951376	160 782 1100
[C-]#[S+]	0	15.477697	160 782 1100
C1#C[Si]1	0	15.366064	306 314 576 655 732
C1#C[Si]1	0	14.687936	306 314 576 655 732
C1#C[Si]1	0	14.383237	306 314 576 655 732
C1#C[Si]1	0	15.542625	306 314 576 655 732
C1#C[Si]1	0	15.404913	306 314 576 655 732
C1#C[Si]1	0	15.048981	306 314 576 655 732
C1#C[Si]1	0	15.401042	306 314 576 655 732
C1#C[Si]1	0	14.925021	306 314 576 655 732
C1#C[Si]1	0	15.388727	306 314 576 655 732
C1#C[Si]1	0	15.255500	306 314 576 655 732
[C+]C#[C-]	0	14.068280	239 674 1022 1100 1269 1433
[C+]C#[C-]	0	15.421608	239 674 1022 1100 1269 1433
[C+]C#[C-]	0	14.960211	239 674 1022 1100 1269 1433
[C+]C#[C-]	0	14.612397	239 674 1022 1100 1269 1433
[C+]C#[C-]	0	13.992227	239 674 1022 1100 1269 1433
[C+]C#[C-]	0	15.171106	239 674 1022 1100 1269 1433
[C+]C#[C-]	0	15.719414	239 674 1022 1100 1269 1433
[C+]C#[C-]	0	14.509860	239 674 1022 1100 1269 1433
[C+]C#[C-]	0	14.994445	239 674 1022 1100 1269 1433
[C+]C#[C-]	0	15.225210	239 674 1022 1100 1269 1433
F[Al]	0	15.806886	885 938 1928
F[Al]	0	14.876677	885 938 1928
F[Al]	0	14.893424	885 938 1928
F[Al]	0	15.500385	885 938 1928
F[Al]	0	15.603599	885 938 1928
F[Al]	0	14.759224	885 938 1928
F[Al]	0	14.639295	885 938 1928
F[Al]	0	14.776625	885 938 1928
F[Al]	0	15.345330	885 938 1928
F[Al]	0	14.477124	885 938 1928
[C+]#[C-]	0	15.009976	239 387 1100
[C+]#[C-]	0	15.382559	239 387 1100
[C+]#[C-]	0	14.637543	239 387 1100
[C+]#[C-]	0	15.459412	239 387 1100
[C+]#[C-]	0	15.076730	239 387 1100
[C+]#[C-]	0	15.049114	239 387 1100
[C+]#[C-]	0	14.406549	239 387 1100
[C+]#[C-]	0	14.902274	239 387 1100
[C+]#[C-]	0	14.807252	239 387 1100
[C+]#[C-]	0	15.383017	239 387 1100
[H]C#N	0	14.453963	169 489 915 1276 1384 1652
[H]C#N	0	15.199339	169 489 915 1276 1384 1652
[H]C#N	0	15.116087	169 489 915 1276 1384 1652
[H]C#N	0	14.469190	169 489 915 1276 1384 1652
[H]C#N	0	15.369043	169 489 915 1276 1384 1652
[H]C#N	0	15.878119	169 489 915 1276 1384 1652
[H]C#N	0	15.524765	169 489 915 1276 1384 1652
[H]C#N	0	13.642858	169 489 915 1276 1384 1652
[H]C#N	0	14.711709	169 489 915 1276 1384 1652
[H]C#N	0	14.519987	169 489 915 1276 1384 1652
[C]#N	0	15.323823	363 1037 1384
[C]#N	0	13.438300	363 1037 1384
[C]#N	0	14.230469	363 1037 1384
[C]#N	0	15.468929	363 1037 1384
[C]#N	0	14.356008	363 1037 1384
[C]#N	0	14.951405	363 1037 1384
[C]#N	0	14.215611	363 1037 1384
[C]#N	0	14.933427	363 1037 1384
[C]#N	0	14.711488	363 1037 1384
[C]#N	0	14.900226	363 1037 1384
[H]C#CC#N	0	14.094530	169 367 390 674 790 915 1000 1151 1384 1652 1794 1889
[H]C#CC#N	0	14.501541	169 367 390 674 790 915 1000 1151 1384 1652 1794 1889
[H]C#CC#N	0	15.271043	169 367 390 674 790 915 1000 1151 1384 1652 1794 1889
[H]C#CC#N	0	14.572808	169 367 390 674 790 915 1000 1151 1384 1652 1794 1889
[H]C#CC#N	0	15.307493	169 367 390 674 790 915 1000 1151 1384 1652 1794 1889
[H]C#CC#N	0	14.630124	169 367 390 674 790 915 1000 1151 1384 1652 1794 1889
[H]C#CC#N	0	14.610592	169 367 390 674 790 915 1000 1151 1384 1652 1794 1889
[H]C#CC#N	0	15.229790	169 367 390 674 790 915 1000 1151 1384 1652 1794 1889
[H]C#CC#N	0	14.367005	169 367 390 674 790 915 1000 1151 1384 1652 1794 1889
[H]C#CC#N	0	15.321476	169 367 390 674 790 915 1000 1151 1384 1652 1794 1889
[H]C#CC#[C]	0	13.975832	169 367 390 481 603 674 915 970 1037 1151 1652 1766
[H]C#CC#[C]	0	14.856167	169 367 390 481 603 674 915 970 1037 1151 1652 1766
[H]C#CC#[C]	0	14.200265	169 367 390 481 603 674 915 970 1037 1151 1652 1766
[H]C#CC#[C]	0	14.897285	169 367 390 481 603 674 915 970 1037 1151 1652 1766
[H]C#CC#[C]	0	13.999214	169 367 390 481 603 674 915 970 1037 1151 1652 1766
[H]C#CC#[C]	0	14.765922	169 367 390 481 603 674 915 970 1037 1151 1652 1766
[H]C#CC#[C]	0	14.306815	169 367 390 481 603 674 915 970 1037 1151 1652 1766
[H]C#CC#[C]	0	14.500473	169 367 390 481 603 674 915 970 1037 1151 1652 1766
[H]C#CC#[C]	0	13.556807	169 367 390 481 603 674 915 970 1037 1151 1652 1766
[H]C#CC#[C]	0	13.749916	169 367 390 481 603 674 915 970 1037 1151 1652 1766
[H]N([H])[H]	0	13.863432	218 930 1058 1652
[H]N([H])[H]	0	14.261886	218 930 1058 1652
[H]N([H])[H]	0	14.113786	218 930 1058 1652
[H]N([H])[H]	0	13.931385	218 930 1058 1652
[H]N([H])[H]	0	13.986863	218 930 1058 1652
[H]N([H])[H]	0	14.082575	218 930 1058 1652
[H]N([H])[H]	0	14.049745	218 930 1058 1652
[H]N([H])[H]	0	14.568492	218 930 1058 1652
[H]N([H])[H]	0	13.017824	218 930 1058 1652
[H]N([H])[H]	0	13.682526	218 930 1058 1652
[C]#CC#N	0	14.194647	481 674 790 1037 1052 1384 1766 1794
[C]#CC#N	0	15.007367	481 674 790 1037 1052 1384 1766 1794
[C]#CC#N	0	14.121618	481 674 790 1037 1052 1384 1766 1794
[C]#CC#N	0	13.919064	481 674 790 1037 1052 1384 1766 1794
[C]#CC#N	0	13.843209	481 674 790 1037 1052 1384 1766 1794
[C]#CC#N	0	15.249447	481 674 790 1037 1052 1384 1766 1794
[C]#CC#N	0	14.537295	481 674 790 1037 1052 1384 1766 1794
[C]#CC#N	0	14.077087	481 674 790 1037 1052 1384 1766 1794
[C]#CC#N	0	14.167470	481 674 790 1037 1052 1384 1766 1794
[C]#CC#N	0	13.847436	481 674 790 1037 1052 1384 1766 1794
O=[Si]	0	13.878755	122 650 1572
O=[Si]	0	14.548344	122 650 1572
O=[Si]	0	14.845260	122 650 1572
O=[Si]	0	14.195359	122 650 1572
O=[Si]	0	13.761390	122 650 1572
O=[Si]	0	14.531356	122 650 1572
O=[Si]	0	13.797797	122 650 1572
O=[Si]	0	14.630646	122 650 1572
O=[Si]	0	14.557598	122 650 1572
O=[Si]	0	13.315672	122 650 1572
[H]C#CC#CC#CC#N	0	15.223773	108 132 169 297 367 390 553 576 674 767 776 790 915 1020 1151 1384 1597 1629 1652 1794 1813
[H]C#CC#CC#CC#N	0	14.112496	108 132 169 297 367 390 553 576 674 767 776 790 915 1020 1151 1384 1597 1629 1652 1794 1813
[H]C#CC#CC#CC#N	0	15.216659	108 132 169 297 367 390 553 576 674 767 776 790 915 1020 1151 1384 1597 1629 1652 1794 1813
[H]C#CC#CC#CC#N	0	13.695826	108 132 169 297 367 390 553 576 674 767 776 790 915 1020 1151 1384 1597 1629 1652 1794 1813
[H]C#CC#CC#CC#N	0	14.544519	108 132 169 297 367 390 553 576 674 767 776 790 915 1020 1151 1384 1597 1629 1652 1794 1813
[H]C#CC#CC#CC#N	0	13.765013	108 132 169 297 367 390 553 576 674 767 776 790 915 1020 1151 1384 1597 1629 1652 1794 1813
[H]C#CC#CC#CC#N	0	14.323164	108 132 169 297 367 390 553 576 674 767 776 790 915 1020 1151 1384 1597 1629 1652 1794 1813
[H]C#CC#CC#CC#N	0	13.729490	108 132 169 297 367 390 553 576 674 767 776 790 915 1020 1151 1384 1597 1629 1652 1794 1813
[H]C#CC#CC#CC#N	0	14.893159	108 132 169 297 367 390 553 576 674 767 776 790 915 1020 1151 1384 1597 1629 1652 1794 1813
[H]C#CC#CC#CC#N	0	14.058236	108 132 169 297 367 390 553 576 674 767 776 790 915 1020 1151 1384 1597 1629 1652 1794 1813
[C+]#C[S-]	0	14.367106	34 239 625 674 675 1593
[C+]#C[S-]	0	15.264944	34 239 625 674 675 1593
[C+]#C[S-]	0	14.058010	34 239 625 674 675 1593
[C+]#C[S-]	0	14.527922	34 239 625 674 675 1593
[C+]#C[S-]	0	14.273748	34 239 625 674 675 1593
[C+]#C[S-]	0	14.078545	34 239 625 674 675 1593
[C+]#C[S-]	0	13.426090	34 239 625 674 675 1593
[C+]#C[S-]	0	13.721286	34 239 625 674 675 1593
[C+]#C[S-]	0	14.132525	34 239 625 674 675 1593
[C+]#C[S-]	0	13.933789	34 239 625 674 675 1593
[H][N+]#[C-]	0	13.065162	686 1100 1249 1502 1652 1922
[H][N+]#[C-]	0	13.403817	686 1100 1249 1502 1652 1922
[H][N+]#[C-]	0	13.585135	686 1100 1249 1502 1652 1922
[H][N+]#[C-]	0	14.265686	686 1100 1249 1502 1652 1922
[H][N+]#[C-]	0	15.131262	686 1100 1249 1502 1652 1922
[H][N+]#[C-]	0	13.933427	686 1100 1249 1502 1652 1922
[H][N+]#[C-]	0	13.357345	686 1100 1249 1502 1652 1922
[H][N+]#[C-]	0	14.480583	686 1100 1249 1502 1652 1922
[H][N+]#[C-]	0	13.492386	686 1100 1249 1502 1652 1922
[H][N+]#[C-]	0	14.232889	686 1100 1249 1502 1652 1922
[C+]=C=C=C=[C-]	0	13.259608	31 43 239 331 434 573 674 1100 1193 1453 1587
[C+]=C=C=C=[C-]	0	14.848933	31 43 239 331 434 573 674 1100 1193 1453 1587
[C+]=C=C=C=[C-]	0	13.892413	31 43 239 331 434 573 674 1100 1193 1453 1587
[C+]=C=C=C=[C-]	0	13.562776	31 43 239 331 434 573 674 1100 1193 1453 1587
[C+]=C=C=C=[C-]	0	14.217798	31 43 239 331 434 573 674 1100 1193 1453 1587
[C+]=C=C=C=[C-]	0	14.460771	31 43 239 331 434 573 674 1100 1193 1453 1587
[C+]=C=C=C=[C-]	0	14.463383	31 43 239 331 434 573 674 1100 1193 1453 1587
[C+]=C=C=C=[C-]	0	13.462154	31 43 239 331 434 573 674 1100 1193 1453 1587
[C+]=C=C=C=[C-]	0	14.070552	31 43 239 331 434 573 674 1100 1193 1453 1587
[C+]=C=C=C=[C-]	0	14.696491	31 43 239 331 434 573 674 1100 1193 1453 1587
[H]C#CC#CC#N	0	15.563324	138 169 297 367 390 553 576 674 767 790 915 1020 1151 1384 1597 1652 1794 1832
[H]C#CC#CC#N	0	13.654774	138 169 297 367 390 553 576 674 767 790 915 1020 1151 1384 1597 1652 1794 1832
[H]C#CC#CC#N	0	14.711157	138 169 297 367 390 553 576 674 767 790 915 1020 1151 1384 1597 1652 1794 1832
[H]C#CC#CC#N	0	14.690897	138 169 297 367 390 553 576 674 767 790 915 1020 1151 1384 1597 1652 1794 1832
[H]C#CC#CC#N	0	14.118439	138 169 297 367 390 553 576 674 767 790 915 1020 1151 1384 1597 1652 1794 1832
[H]C#CC#CC#N	0	15.203962	138 169 297 367 390 553 576 674 767 790 915 1020 1151 1384 1597 1652 1794 1832
[H]C#CC#CC#N	0	13.593420	138 169 297 367 390 553 576 674 767 790 915 1020 1151 1384 1597 1652 1794 1832
[H]C#CC#CC#N	0	14.668061	138 169 297 367 390 553 576 674 767 790 915 1020 1151 1384 1597 1652 1794 1832
[H]C#CC#CC#N	0	14.924262	138 169 297 367 390 553 576 674 767 790 915 1020 1151 1384 1597 1652 1794 1832
[H]C#CC#CC#N	0	14.960568	138 169 297 367 390 553 576 674 767 790 915 1020 1151 1384 1597 1652 1794 1832
[C]#P	0	14.415860	410 807 1037
[C]#P	0	13.295701	410 807 1037
[C]#P	0	13.901698	410 807 1037
[C]#P	0	13.310548	410 807 1037
[C]#P	0	13.016453	410 807 1037
[C]#P	0	13.950278	410 807 1037
[C]#P	0	14.870063	410 807 1037
[C]#P	0	13.674350	410 807 1037
[C]#P	0	14.018869	410 807 1037
[C]#P	0	14.535511	410 807 1037
[H]C#P	0	15.760236	169 280 807 915 1541 1652
[H]C#P	0	15.826287	169 280 807 915 1541 1652
[H]C#P	0	15.549963	169 280 807 915 1541 1652
[H]C#P	0	15.098560	169 280 807 915 1541 1652
[H]C#P	0	14.904689	169 280 807 915 1541 1652
[H]C#P	0	15.592629	169 280 807 915 1541 1652
[H]C#P	0	15.255211	169 280 807 915 1541 1652
[H]C#P	0	14.132229	169 280 807 915 1541 1652
[H]C#P	0	14.955374	169 280 807 915 1541 1652
[H]C#P	0	16.839708	169 280 807 915 1541 1652
[H]C1([H])C#C1	0	13.853020	287 302 341 576 926 1652 1826
[H]C1([H])C#C1	0	12.746913	287 302 341 576 926 1652 1826
[H]C1([H])C#C1	0	13.069729	287 302 341 576 926 1652 1826
[H]C1([H])C#C1	0	13.035545	287 302 341 576 926 1652 1826
[H]C1([H])C#C1	0	13.461562	287 302 341 576 926 1652 1826
[H]C1([H])C#C1	0	14.185756	287 302 341 576 926 1652 1826
[H]C1([H])C#C1	0	12.613551	287 302 341 576 926 1652 1826
[H]C1([H])C#C1	0	13.006569	287 302 341 576 926 1652 1826
[H]C1([H])C#C1	0	13.991377	287 302 341 576 926 1652 1826
[H]C1([H])C#C1	0	13.341490	287 302 341 576 926 1652 1826
[C+]	1	16.980263	306
[C+]	1	16.907198	306
[C+]	1	17.377602	306
[C+]	1	17.744535	306
[C+]	1	17.720427	306
[C+]	1	17.118772	306
[C+]	1	17.887859	306
[C+]	1	17.545558	306
[C+]	1	17.196695	306
[C+]	1	18.053500	306
N#[Si]	0	12.988981	1384 1572 1936
N#[Si]	0	13.582159	1384 1572 1936
N#[Si]	0	13.318285	1384 1572 1936
N#[Si]	0	13.540141	1384 1572 1936
N#[Si]	0	13.298616	1384 1572 1936
N#[Si]	0	13.506273	1384 1572 1936
N#[Si]	0	13.822981	1384 1572 1936
N#[Si]	0	13.600617	1384 1572 1936
N#[Si]	0	13.551148	1384 1572 1936
N#[Si]	0	12.933582	1384 1572 1936
[H][C+]=C=[C-]	0	13.187616	145 201 674 995 1100 1193 1637 1652 1947
[H][C+]=C=[C-]	0	14.005594	145 201 674 995 1100 1193 1637 1652 1947
[H][C+]=C=[C-]	0	13.229144	145 201 674 995 1100 1193 1637 1652 1947
[H][C+]=C=[C-]	0	13.240675	145 201 674 995 1100 1193 1637 1652 1947
[H][C+]=C=[C-]	0	13.405103	145 201 674 995 1100 1193 1637 1652 1947
[H][C+]=C=[C-]	0	14.362169	145 201 674 995 1100 1193 1637 1652 1947
[H][C+]=C=[C-]	0	13.669990	145 201 674 995 1100 1193 1637 1652 1947
[H][C+]=C=[C-]	0	13.733896	145 201 674 995 1100 1193 1637 1652 1947
[H][C+]=C=[C-]	0	13.117793	145 201 674 995 1100 1193 1637 1652 1947
[H][C+]=C=[C-]	0	13.908985	145 201 674 995 1100 1193 1637 1652 1947
[C-]#[Si+]	0	13.367227	247 1100 1692
[C-]#[Si+]	0	13.037554	247 1100 1692
[C-]#[Si+]	0	13.275193	247 1100 1692
[C-]#[Si+]	0	14.106247	247 1100 1692
[C-]#[Si+]	0	13.179284	247 1100 1692
[C-]#[Si+]	0	13.639999	247 1100 1692
[C-]#[Si+]	0	14.638872	247 1100 1692
[C-]#[Si+]	0	14.389626	247 1100 1692
[C-]#[Si+]	0	13.967098	247 1100 1692
[C-]#[Si+]	0	13.655582	247 1100 1692
[H]C([H])([H])[H]	0	16.240188	1264 1630 1652 1820
[H]C([H])([H])[H]	0	15.784924	1264 1630 1652 1820
[H]C([H])([H])[H]	0	15.807552	1264 1630 1652 1820
[H]C([H])([H])[H]	0	15.858370	1264 1630 1652 1820
[H]C([H])([H])[H]	0	16.518192	1264 1630 1652 1820
[H]C([H])([H])[H]	0	16.904597	1264 1630 1652 1820
[H]C([H])([H])[H]	0	16.031650	1264 1630 1652 1820
[H]C([H])([H])[H]	0	16.271108	1264 1630 1652 1820
[H]C([H])([H])[H]	0	15.850983	1264 1630 1652 1820
[H]C([H])([H])[H]	0	16.971487	1264 1630 1652 1820
[H]C#CC#CC#C[Mg]	0	13.022071	132 169 271 297 367 390 553 576 674 757 825 865 915 1020 1121 1151 1343 1584 1629 1652
[H]C#CC#CC#C[Mg]	0	12.926923	132 169 271 297 367 390 553 576 674 757 825 865 915 1020 1121 1151 1343 1584 1629 1652
[H]C#CC#CC#C[Mg]	0	13.008803	132 169 271 297 367 390 553 576 674 757 825 865 915 1020 1121 1151 1343 1584 1629 1652
[H]C#CC#CC#C[Mg]	0	13.841282	132 169 271 297 367 390 553 576 674 757 825 865 915 1020 1121 1151 1343 1584 1629 1652
[H]C#CC#CC#C[Mg]	0	14.456782	132 169 271 297 367 390 553 576 674 757 825 865 915 1020 1121 1151 1343 1584 1629 1652
[H]C#CC#CC#C[Mg]	0	13.504315	132 169 271 297 367 390 553 576 674 757 825 865 915 1020 1121 1151 1343 1584 1629 1652
[H]C#CC#CC#C[Mg]	0	13.706062	132 169 271 297 367 390 553 576 674 757 825 865 915 1020 1121 1151 1343 1584 1629 1652
[H]C#CC#CC#C[Mg]	0	13.104018	132 169 271 297 367 390 553 576 674 757 825 865 915 1020 1121 1151 1343 1584 1629 1652
[H]C#CC#CC#C[Mg]	0	14.398575	132 169 271 297 367 390 553 576 674 757 825 865 915 1020 1121 1151 1343 1584 1629 1652
[H]C#CC#CC#C[Mg]	0	13.638257	132 169 271 297 367 390 553 576 674 757 825 865 915 1020 1121 1151 1343 1584 1629 1652
[H]C#CC#CC#CC#CC#N	0	12.300730	76 108 132 169 297 367 390 553 576 674 767 776 790 915 1020 1151 1384 1597 1629 1652 1794 1813
[H]C#CC#CC#CC#CC#N	0	13.874360	76 108 132 169 297 367 390 553 576 674 767 776 790 915 1020 1151 1384 1597 1629 1652 1794 1813
[H]C#CC#CC#CC#CC#N	0	13.453484	76 108 132 169 297 367 390 553 576 674 767 776 790 915 1020 1151 1384 1597 1629 1652 1794 1813
[H]C#CC#CC#CC#CC#N	0	14.061827	76 108 132 169 297 367 390 553 576 674 767 776 790 915 1020 1151 1384 1597 1629 1652 1794 1813
[H]C#CC#CC#CC#CC#N	0	13.641528	76 108 132 169 297 367 390 553 576 674 767 776 790 915 1020 1151 1384 1597 1629 1652 1794 1813
[H]C#CC#CC#CC#CC#N	0	13.392087	76 108 132 169 297 367 390 553 576 674 767 776 790 915 1020 1151 1384 1597 1629 1652 1794 1813
[H]C#CC#CC#CC#CC#N	0	14.072907	76 108 132 169 297 367 390 553 576 674 767 776 790 915 1020 1151 1384 1597 1629 1652 1794 1813
[H]C#CC#CC#CC#CC#N	0	14.320346	76 108 132 169 297 367 390 553 576 674 767 776 790 915 1020 1151 1384 1597 1629 1652 1794 1813
[H]C#CC#CC#CC#CC#N	0	14.643087	76 108 132 169 297 367 390 553 576 674 767 776 790 915 1020 1151 1384 1597 1629 1652 1794 1813
[H]C#CC#CC#CC#CC#N	0	14.745615	76 108 132 169 297 367 390 553 576 674 767 776 790 915 1020 1151 1384 1597 1629 1652 1794 1813
[H]C#CC([H])([H])[H]	0	14.324167	23 91 169 390 674 915 972 1057 1166 1628 1652 1971
[H]C#CC([H])([H])[H]	0	13.338039	23 91 169 390 674 915 972 1057 1166 1628 1652 1971
[H]C#CC([H])([H])[H]	0	12.347673	23 91 169 390 674 915 972 1057 1166 1628 1652 1971
[H]C#CC([H])([H])[H]	0	13.342025	23 91 169 390 674 915 972 1057 1166 1628 1652 1971
[H]C#CC([H])([H])[H]	0	13.525085	23 91 169 390 674 915 972 1057 1166 1628 1652 1971
[H]C#CC([H])([H])[H]	0	12.934159	23 91 169 390 674 915 972 1057 1166 1628 1652 1971
[H]C#CC([H])([H])[H]	0	12.960175	23 91 169 390 674 915 972 1057 1166 1628 1652 1971
[H]C#CC([H])([H])[H]	0	13.701202	23 91 169 390 674 915 972 1057 1166 1628 1652 1971
[H]C#CC([H])([H])[H]	0	12.578426	23 91 169 390 674 915 972 1057 1166 1628 1652 1971
[H]C#CC([H])([H])[H]	0	12.222521	23 91 169 390 674 915 972 1057 1166 1628 1652 1971
[H][C+]=C=[N-]	0	12.718143	145 201 349 552 674 801 995 1449 1652
[H][C+]=C=[N-]	0	13.261094	145 201 349 552 674 801 995 1449 1652
[H][C+]=C=[N-]	0	13.201510	145 201 349 552 674 801 995 1449 1652
[H][C+]=C=[N-]	0	13.404211	145 201 349 552 674 801 995 1449 1652
[H][C+]=C=[N-]	0	12.433812	145 201 349 552 674 801 995 1449 1652
[H][C+]=C=[N-]	0	13.417990	145 201 349 552 674 801 995 1449 1652
[H][C+]=C=[N-]	0	13.203437	145 201 349 552 674 801 995 1449 1652
[H][C+]=C=[N-]	0	13.937658	145 201 349 552 674 801 995 1449 1652
[H][C+]=C=[N-]	0	13.137851	145 201 349 552 674 801 995 1449 1652
[H][C+]=C=[N-]	0	12.544175	145 201 349 552 674 801 995 1449 1652
[H]S[H]	0	12.829930	414 624 1652 1838
[H]S[H]	0	12.688102	414 624 1652 1838
[H]S[H]	0	12.974669	414 624 1652 1838
[H]S[H]	0	12.608340	414 624 1652 1838
[H]S[H]	0	13.431762	414 624 1652 1838
[H]S[H]	0	12.763328	414 624 1652 1838
[H]S[H]	0	13.366739	414 624 1652 1838
[H]S[H]	0	12.937252	414 624 1652 1838
[H]S[H]	0	12.761699	414 624 1652 1838
[H]S[H]	0	13.138339	414 624 1652 1838
[H]C([H])=S	0	12.952751	97 1366 1631 1652 1887 1894
[H]C([H])=S	0	12.319725	97 1366 1631 1652 1887 1894
[H]C([H])=S	0	13.384558	97 1366 1631 1652 1887 1894
[H]C([H])=S	0	13.313113	97 1366 1631 1652 1887 1894
[H]C([H])=S	0	12.918226	97 1366 1631 1652 1887 1894
[H]C([H])=S	0	13.715569	97 1366 1631 1652 1887 1894
[H]C([H])=S	0	12.976007	97 1366 1631 1652 1887 1894
[H]C([H])=S	0	12.597627	97 1366 1631 1652 1887 1894
[H]C([H])=S	0	13.728075	97 1366 1631 1652 1887 1894
[H]C([H])=S	0	13.376295	97 1366 1631 1652 1887 1894
[H]C#CC#CC#[C]	0	13.710920	169 297 356 367 390 481 553 576 674 829 915 940 1020 1037 1151 1652 1766 2004
[H]C#CC#CC#[C]	0	12.806452	169 297 356 367 390 481 553 576 674 829 915 940 1020 1037 1151 1652 1766 2004
[H]C#CC#CC#[C]	0	13.610700	169 297 356 367 390 481 553 576 674 829 915 940 1020 1037 1151 1652 1766 2004
[H]C#CC#CC#[C]	0	12.755553	169 297 356 367 390 481 553 576 674 829 915 940 1020 1037 1151 1652 1766 2004
[H]C#CC#CC#[C]	0	12.395153	169 297 356 367 390 481 553 576 674 829 915 940 1020 1037 1151 1652 1766 2004
[H]C#CC#CC#[C]	0	13.490322	169 297 356 367 390 481 553 576 674 829 915 940 1020 1037 1151 1652 1766 2004
[H]C#CC#CC#[C]	0	12.429481	169 297 356 367 390 481 553 576 674 829 915 940 1020 1037 1151 1652 1766 2004
[H]C#CC#CC#[C]	0	13.062706	169 297 356 367 390 481 553 576 674 829 915 940 1020 1037 1151 1652 1766 2004
[H]C#CC#CC#[C]	0	13.112252	169 297 356 367 390 481 553 576 674 829 915 940 1020 1037 1151 1652 1766 2004
[H]C#CC#CC#[C]	0	13.216801	169 297 356 367 390 481 553 576 674 829 915 940 1020 1037 1151 1652 1766 2004
[C-]#[N+][Mg]	0	13.822275	206 487 578 1100 1320 1584
[C-]#[N+][Mg]	0	12.702317	206 487 578 1100 1320 1584
